Method,LogLik,sigma_y,a,b,sigma_x,ID
Standard (c=1000),-3588.848304234533,0.47430595553586274,0.006369748612291035,0.9994040040814569,0.0050618043042350005,367
Robust (c=5.14),-2785.737996760764,0.3180936684673974,1.0122054370054329e-05,0.9999441172694891,0.0107849485835603,368
Standard (c=1000),-3627.3222886818294,0.4407533430993029,3.7139336701098546e-05,0.9992649208912708,0.00993429551968165,368
Robust (c=5.14),-2792.220244766418,0.32914143758206166,0.010959396627667942,0.998216003683145,0.011463745734382413,369
Standard (c=1000),-3582.7429224771695,0.4743477571438822,0.008359080858706817,0.9992777200950534,0.0077428901956956165,369
Robust (c=5.14),-2776.1923603032296,0.3460512509889279,0.024411286388537054,0.9977936734673023,0.00964965789120212,370
Standard (c=1000),-3586.7145652235727,0.4621980383081351,0.030930535153035826,0.9968435127898783,0.007305037996505172,370
Robust (c=5.14),-2812.2555938666233,0.3172493235895594,0.027646820475506706,0.9982070241323067,0.016764044601475223,371
Standard (c=1000),-3627.4421531701378,0.4931212111392408,0.04218470905518537,0.995203026327517,0.00833480030613368,371
Robust (c=5.14),-7732.857853538237,1.7063059075966716,0.030982885668709256,0.9946314299947439,0.016497790297415226,372
Standard (c=1000),-7417.620365476586,1.5263039637883897,0.030237128876696606,0.9919056852191922,0.026696833952037563,372
Robust (c=5.14),-2800.8269426519964,0.3140857756890336,0.06368425411675152,0.993127188576958,0.01606715744624869,373
Standard (c=1000),-3654.5687626963654,0.4975230563225816,0.05928604670158553,0.9937738601902176,0.009027872556706893,373
Robust (c=5.14),-2784.069810006361,0.3133202553053838,0.0232428251893448,0.9974995510977416,0.01346361444292842,374
Standard (c=1000),-3640.8301059171645,0.4208252434082412,0.014899250934533374,0.9991642421684725,0.015829879564328544,374
Robust (c=5.14),-7602.822564098022,0.7785992960473133,0.013055021880793613,0.9399848908283469,0.07753266106235221,375
Standard (c=1000),-3628.8224048735706,0.4409662331660059,0.012524463583432878,0.9998342271026612,0.012880879821456963,375
Robust (c=5.14),-2945.005944189452,0.23816557734104,0.07262405280005627,0.9899351301614602,0.02139465638721159,376
Standard (c=1000),-3687.792408174242,0.43915068531118207,0.0958924064347646,0.9896378764783285,0.01717346263537241,376
Robust (c=5.14),-2784.225635799545,0.300212803939638,0.011113718062550605,0.9992444917905726,0.012777200164994092,377
Standard (c=1000),-10580.473022805527,0.12718908583611147,0.05296244139207304,0.9537839631393145,0.25521378186863225,377
Robust (c=5.14),-2797.8686463635,0.33313348359784356,0.010975719234637409,0.998367659763283,0.00902522253202391,378
Standard (c=1000),-9416.444123768933,0.40777066980360144,0.005111361284604319,0.9079201634944841,0.23323935359923637,378
Robust (c=5.14),-2959.66319865461,0.44229899244735904,0.007993532122372731,0.999371597227988,0.0033341960973575376,379
Standard (c=1000),-3607.3035125514616,0.4737500522704338,0.0016399156064636797,0.999369375516477,0.009207647010020196,379
Robust (c=5.14),-2806.8185860142157,0.31538186575467847,0.06809198782511719,0.9931021045836047,0.014195908220476342,380
Standard (c=1000),-3682.169022850215,0.4201015118157945,0.08828732179143159,0.9903055881267501,0.015989933375383267,380
Robust (c=5.14),-2801.8858866118435,0.3225667169844932,0.02402142660304909,0.9988340750052963,0.015097724568853176,381
Standard (c=1000),-3581.3997632423043,0.469898649598787,0.020768345628585174,0.9978763185932472,0.008113502415534777,381
Robust (c=5.14),-3290.4313998080884,0.31876303035991427,0.19639352722058578,0.9792294023663771,0.03556846285727287,382
Standard (c=1000),-3866.5945854990414,0.43477592192858255,0.18679759410556307,0.9809146829998748,0.02295718089894364,382
Robust (c=5.14),-2774.712665957232,0.3367355613205637,0.010772240327490516,0.9988473082579139,0.008876490946969405,383
Standard (c=1000),-3585.6977362875846,0.46650339650949296,0.006314164318327847,0.9993948185454398,0.005705525146696597,383
Robust (c=5.14),-2787.419108123357,0.30548266947253916,0.021486186326216294,0.9981377447468914,0.01451020448761732,384
Standard (c=1000),-3589.739836775078,0.49108733160317913,0.011855405466271517,0.998992515179577,0.006736569973270209,384
Robust (c=5.14),-7890.930559157332,1.8347258000556428,0.019197094359269494,0.9983994790212262,1.0022687944162714e-05,385
Standard (c=1000),-8511.356027116894,1.9910186581467837,0.03884077343975814,0.991905475705643,0.022106430223073917,385
Robust (c=5.14),-2781.9060919865333,0.32678086164178105,0.030111704391829166,0.9968645012864825,0.013597517082299343,386
Standard (c=1000),-3598.591256202877,0.46760921881852086,0.040110515674219346,0.9960021738611963,0.006874492042201619,386
Robust (c=5.14),-2777.5899574794485,0.3326417546181003,0.01187315339014183,0.9986572195187873,0.01185600639469951,387
Standard (c=1000),-3581.5491649052906,0.44942594533488245,0.014210332341570462,0.9987177024116306,0.009793207383098728,387
Robust (c=5.14),-2821.2767270508234,0.3566835097221197,0.0546585015181028,0.9938219877735265,0.01168212722353046,388
Standard (c=1000),-3641.4398116714333,0.44265408270197704,0.06333613036233163,0.9934259228189726,0.012878312741791843,388
Robust (c=5.14),-2810.397179555975,0.31420471015833035,0.07970793211669479,0.9914454726214859,0.014672605246797577,389
Standard (c=1000),-3701.7673355420256,0.4313452249443373,0.104314083779122,0.9885949712656055,0.01790043367888884,389
Robust (c=5.14),-3145.649268190948,0.4543704315998346,0.007948813445291174,0.9994576020902112,0.0012847150730744918,390
Standard (c=1000),-3591.8464688955182,0.4813529120821177,0.00837710854085226,0.9989875444994698,0.006081575218716037,390
Robust (c=5.14),-2788.3732468806556,0.3368701970583696,0.009445972247246595,0.998488198602408,0.010816577407609248,391
Standard (c=1000),-3597.594326308386,0.4517910246148909,0.010532595865355592,0.9995681514661092,0.009208392865379288,391
Robust (c=5.14),-14862.396100039536,0.23443742216288213,0.09137827401149955,0.9092062694420937,0.8266177595226024,392
Standard (c=1000),-15511.72695963384,0.22348605979572214,0.09450843262138112,0.9060646405293864,0.8348053804854576,392
Robust (c=5.14),-2781.161452128775,0.3280755369287677,0.006923594546945227,0.9998752727834658,0.01303844832396515,393
Standard (c=1000),-3640.1019921697603,0.4534305928398008,0.004929640570074979,0.9983700997496635,0.009848239000521468,393
Robust (c=5.14),-2786.3789216566934,0.31883814817904715,0.004055808421786867,0.9993687029558511,0.013406693461200474,394
Standard (c=1000),-3601.1496130315386,0.4515137219334268,0.015530211249054607,0.998818045226273,0.012301198107084355,394
Robust (c=5.14),-3115.5961604532376,0.27265905717972694,0.06786013709498759,0.9999795570896176,0.027238301487593188,395
Standard (c=1000),-13939.055969595991,0.29941932063531385,0.01902176446224838,0.9085769010971279,0.6438604467364741,395
Robust (c=5.14),-2789.3504152120045,0.30291949737283547,0.044168560677921145,0.9954685078299969,0.01736288662885642,396
Standard (c=1000),-3628.381340472041,0.4490097806811202,0.048699830499689664,0.9944441240184482,0.012726043803849736,396
Robust (c=5.14),-2800.655329455149,0.31304326945286093,0.017426314357018694,0.999452521249312,0.014775450506361375,397
Standard (c=1000),-3580.211492688837,0.4739187205928886,0.006598264015774869,0.9994813164718216,0.007089966006993821,397
Robust (c=5.14),-2869.6115636929935,0.3290731189166602,0.0018176159131505195,0.9990551749163766,0.016011717231367247,398
Standard (c=1000),-3642.1944922247226,0.48517210937217187,0.005514014282023057,0.9999793750168986,0.011985026163226505,398
Robust (c=5.14),-8287.454406953764,1.949325104482561,0.09913574562210675,0.9927581126752429,0.00759061159646726,399
Standard (c=1000),-8019.008409637393,1.8779585494582611,0.029289731815601752,0.9975739923392939,1.0099710595358273e-05,399
