Method,LogLik,sigma_y,a,b,sigma_x,ID
Standard (c=1000),-2221.291327291881,0.48607417794068936,0.09363698135336529,0.9915838303818653,0.007841295208829145,366
Robust (c=5.14),-630.2124616866753,0.2250042302533977,0.002723130681187202,0.9993975818736098,0.006476928815961797,367
Standard (c=1000),-2204.988393437626,0.46974914903819165,0.0067190321794148525,0.9992933263966624,0.004461324982415143,367
Robust (c=5.14),-628.7864665094663,0.2289556107762866,1.7776917607748395e-05,0.9999628377015943,0.006305707944113433,368
Standard (c=1000),-2241.154914037271,0.48596637621121835,2.296595169069379e-05,0.9995542513870381,0.0036164588247025154,368
Robust (c=5.14),-631.8531856435162,0.2366166594401944,0.015744900774797836,0.9988863234962334,0.006354823275781623,369
Standard (c=1000),-2210.6226024848825,0.48905817932214823,0.019031649930829436,0.9983525781025523,0.005638620020412148,369
Robust (c=5.14),-624.7053291257806,0.22986491971019762,0.019566763926118932,0.998314570744741,0.006547699003542945,370
Standard (c=1000),-2206.1057378794417,0.47169491253907725,0.03225618066718926,0.9970729035591852,0.006717168453694627,370
Robust (c=5.14),-624.0414486251997,0.2263574599554438,0.09557706459482876,0.9913764477676715,0.007187673323184697,371
Standard (c=1000),-2225.017241968249,0.4537302228279166,0.045509247614659847,0.9965353745855487,0.008437264212678753,371
Robust (c=5.14),-4997.895162401584,1.875413652847931,0.020558581747442302,0.9987701422806209,0.009923574514046863,372
Standard (c=1000),-5207.8535170609675,1.9385074509551292,0.026398722861878318,0.9945103884340102,0.0139823408275767,372
Robust (c=5.14),-630.731147830158,0.2187804521818327,0.05862191261192821,0.9948297924170607,0.008306150041504333,373
Standard (c=1000),-2199.278166250797,0.47693523642846375,0.05464777460544996,0.9950940666877608,0.004498601924867684,373
Robust (c=5.14),-699.5149187347364,0.1956162526681068,0.0756761298019768,0.9933624971968708,0.013095009175095448,374
Standard (c=1000),-2218.860232453021,0.44649154434840815,0.014013641309695955,0.9984828682615923,0.006160376689523825,374
Robust (c=5.14),-632.1737868586484,0.23437643278397252,0.003172399389499813,0.9999675469113465,0.005955072631168685,375
Standard (c=1000),-2246.496023300402,0.47671917883126164,0.002017030172703242,0.9992680789378483,0.0039889377630288395,375
Robust (c=5.14),-622.9078236109624,0.23580465945130152,0.08336336077364151,0.9923437334815455,0.006321404156660536,376
Standard (c=1000),-2204.730011490313,0.4558388855615615,0.0900519502416513,0.9917946086342477,0.0070254828527909294,376
Robust (c=5.14),-627.2440505723227,0.22974824852393594,0.050268649845047114,0.9954562853193814,0.00684181630152431,377
Standard (c=1000),-8836.27421946246,0.1313370307988604,0.05211359803972013,0.959624844227497,0.2664939000038311,377
Robust (c=5.14),-669.9642796045321,0.22181204205115682,0.014463609972793928,0.9999999999973315,0.008543127359189415,378
Standard (c=1000),-2227.645691554466,0.46885749762166284,0.0050099121543627795,0.9994581541351603,0.002329698314295414,378
Robust (c=5.14),-661.1269275503315,0.23347552896419946,0.012932377403200693,0.9999147714476156,0.007180952528066733,379
Standard (c=1000),-2204.997265529178,0.4658254096066625,0.0071160030539085895,0.9995399152752779,0.005348933101851259,379
Robust (c=5.14),-624.4561198168565,0.2253870621286155,0.07538124975168452,0.9930646013024423,0.007550903657157727,380
Standard (c=1000),-2230.6377791355176,0.49751028304480854,0.018252809343327722,0.9979624637390093,0.007560350543264475,380
Robust (c=5.14),-628.0948140712545,0.22455751872397328,0.008711987633814627,0.9993287619917077,0.007379138058173618,381
Standard (c=1000),-2238.6219770741222,0.515209716524151,0.012252154195018409,0.9987196171893644,0.0066421285715806975,381
Robust (c=5.14),-715.4174190570722,0.2688139687240306,0.008747867274178173,0.9982971422815354,0.005684813643558246,382
Standard (c=1000),-3467.4880900012004,0.6945402958100374,0.24214407428531917,0.9881960290943294,0.053828857338027954,382
Robust (c=5.14),-632.9394575066962,0.22953342581030184,0.0026028127380222955,0.9997152966586597,0.005454150612615365,383
Standard (c=1000),-2197.8149274390835,0.46060376883237913,0.0030968268777731393,0.9999805895311844,0.0044921327384807195,383
Robust (c=5.14),-637.6201466628917,0.23258884580350492,0.014190343265060093,0.9989222852025741,0.008113107035750926,384
Standard (c=1000),-2209.7072295255084,0.47045800107587016,0.009337110760997806,0.9989808752992484,0.005578226079484781,384
Robust (c=5.14),-5132.2517350791795,1.9469873902484385,0.018991059977678196,0.9971952058794239,0.008716718743175303,385
Standard (c=1000),-5350.148626139362,1.9910186581467837,0.03884077343975814,0.991905475705643,0.022106430223073917,385
Robust (c=5.14),-634.6319486163607,0.23757065415624173,0.03178151395444574,0.9972681561339959,0.005067875484267047,386
Standard (c=1000),-2228.9360343308686,0.5227792892422145,0.04222591006457224,0.9962136563316993,0.0037499896492675607,386
Robust (c=5.14),-646.1402747649109,0.22162732836842367,0.04167242091304492,0.9966094588431345,0.00921133777536665,387
Standard (c=1000),-2205.270946062095,0.47018910064364555,0.003988970991784961,0.9996773009576924,0.005011369737458238,387
Robust (c=5.14),-624.2220482864177,0.22122156842033752,0.04413142841138312,0.9959486346041544,0.006830329131225955,388
Standard (c=1000),-2224.218410332432,0.4519429479603265,0.008432759488721388,0.9992010014856673,0.004207696957107936,388
Robust (c=5.14),-623.3580292872703,0.22854239864252301,0.028524299220395774,0.9975025059639542,0.006344237011565138,389
Standard (c=1000),-2218.2351263332716,0.4849333375112406,0.06576808342476656,0.994224125840343,0.007933292742667757,389
Robust (c=5.14),-1426.6914096026337,0.47548617757775136,0.020831729673230368,0.9980765716163937,0.000965426514296488,390
Standard (c=1000),-2253.818217404009,0.5127873939075748,0.006602015825712122,0.9994997350550161,0.0013859844994242386,390
Robust (c=5.14),-626.3492661826035,0.22703558519926995,0.006863430799052812,0.9993781594591061,0.006851725318304404,391
Standard (c=1000),-2206.8176279192435,0.4733336832174239,0.002151376551749076,0.9998089798880978,0.00497285502807906,391
Robust (c=5.14),-2058.738189410095,0.0045414419222729275,1.2197035786995678,0.8877142539896042,0.04086035717836789,392
Standard (c=1000),-9914.676135624368,0.2479640876740143,0.09330303482377647,0.9101895716658246,0.8310946524281515,392
Robust (c=5.14),-628.5267945203493,0.22894216203031054,0.0005711739523510314,0.9997894484339059,0.00677295636032822,393
Standard (c=1000),-2204.3734081211896,0.46759328952676216,0.008609421262859985,0.9993826887214341,0.005442781260059847,393
Robust (c=5.14),-626.3504596763457,0.22726636431430158,0.02612838072401554,0.9976116578471829,0.006853695142854404,394
Standard (c=1000),-2211.8955860752562,0.4856533010671185,0.006312680249849462,0.9994029291258691,0.006771075708366354,394
Robust (c=5.14),-641.9120045188388,0.21524959262748602,0.10548788135994228,0.9898223052254732,0.008718799720263817,395
Standard (c=1000),-9130.993305851094,0.3058837238875724,0.01748734842366911,0.9321008678385677,0.6459135672881328,395
Robust (c=5.14),-625.3145394720989,0.23003572635561573,0.029580026875753226,0.9974634859688706,0.0063042631625142825,396
Standard (c=1000),-2225.4027018656834,0.46206395592027344,0.03926876635246259,0.9957701245706719,0.007903757337215038,396
Robust (c=5.14),-633.4660682323879,0.2400929950448635,0.009060262014197469,0.9991141251251704,0.005410513346464591,397
Standard (c=1000),-2207.5931335873984,0.47796163506647116,0.012332426164114578,0.9990746898031525,0.004251993124909649,397
Robust (c=5.14),-669.3761233053558,0.23833609781960954,0.02526964468868867,0.997467707312722,0.00980938087488005,398
Standard (c=1000),-2237.00101968689,0.49058351449472437,0.01632912330504302,0.9985037242746226,0.006891669390756997,398
Robust (c=5.14),-5031.030254788589,1.9337019847065684,0.08102613094909808,0.9937542791824836,0.0026570806062249618,399
Standard (c=1000),-5008.499644654695,1.8775339654225005,0.043943174756363834,0.9965502259004658,2.722159958736084e-05,399
